ï»¿UPM,NVIVI,NHOGA,AÃO,DPTO,area,L02,edad,P03,P04,P04A,P04B,P05C,P05P,P05M,sexo,P08D,P08M,P08A,P09,ocupado,A01A,A02,A03,A04,A04B,A04A,A05,A07,A08,A10,A11A,A11M,A11S,A12,A13REC,A14REC,A15,A16,A17A,A17M,A17S,A18,B01REC,B02REC,B03LU,B03MA,B03MI,B03JU,B03VI,B03SA,B03DO,B04,B05,B06,B07A,B07M,B07S,B08,B09A,B09M,B09S,B10,B11,B12,B12A,B12B,B12C,B13,B14,B15,B16G,B16U,B16D,B16T,B17,B18AG,B18AU,B18BG,B18BU,B19,B20G,B20U,B20D,B20T,B21,B22,B23,B24,B25,B26,B271,B272,B28,B29,B30,B31,C01REC,C02REC,C03,C04,C05,C06,C07,C08,C09,C101,C102,C11G,C11U,C11D,C11T,C12,C13AG,C13AU,C13BG,C13BU,C14,C14A,C14B,C14C,C15,C16REC,C17REC,C18,C18A,C18B,C19,D01,D02,D03,D04,D05,E01A,E01B,E01C,E01D,E01E,E01F,E01G,E01H,E01I,E01J,E01K,E01L,E01M,ED01,ED02,ED03,ED0504,ED06C,ED08,ED09,ED10,ED11F1,ED11F1A,ED11GH1,ED11GH1A,S01A,S01B,S02,S03,S03A,S03B,S03C,S04,S05,S06,S07,S08,S09,CATE_PEA,TAMA_PEA,OCUP_PEA,RAMA_PEA,HORAB,HORABC,HORABCO,PEAD,PEAA,TIPOHOGA,FACTOR,NJEF,NCON,NPAD,NMAD,anios_estudio,ra06ya09,ingreso_principal,e01bimde,e01cimde,e01dde,e01ede,e01fde,e01gde,e01hde,e01ide,e01jde,e01kde,e01lde,e01mde,e01kjde,e02bde,ingrevasode,ingrealmuerzode,ipcm,pobrezai,pobnopoi,quintili,decili,quintiai,decilai,informalidad,sexo_lbl,area_lbl
8999,49,1,2025,5,1,1,52,1,1,1, ,0,0,0,1,8,12,1972,5,1.0, ,1, , , ,1, , , , , , , , , , , , , , , , ,7,2,9,9,9,9,9,4,0,1, , ,20,0,0,2,1,0,0,6, ,2,6, , ,88,1,4,1800000,5, ,1800000,6, , , , ,6, , , , ,6, , ,6, ,4, , ,2,5,2,6, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,6, ,1, ,2,1800000,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,302, , , , , , , , ,7, , ,3, , , , , , , , , ,2,2,7,2,49,49,49,1,1,1,175,302,8888, , ,2, ,1800000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2050000,3,0,4,7,3,6,1,Hombre,Urbana
8999,54,1,2025,5,1,1,67,1,1,1, ,0,0,0,6,26,7,1957,4,1.0, ,1, , , ,1, , , , , , , , , , , , , , , , ,5,5,8,8,8,8,8,8,4,1, , ,2,0,0,1,2,0,0,6, ,4, , , , , , , , , , , , , , , , , , , , , , , , , , ,1, ,6, ,6,6, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,6, ,6, , ,800000,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,306, , , , , , , , ,7, , ,1,6, , ,1, ,6,10,6,6,4,1,5,5,52,52,52,1,1,1,111,306,8888, , ,6, ,800000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1600000,3,0,3,5,2,4,1,Mujer,Urbana
8999,65,1,2025,5,1,1,60,1,1,1, ,0,0,0,6,22,9,1964,5,1.0, ,1, , , ,1, , , , , , , , , , , , , , , , ,9,8,8,8,0,0,8,0,0,3,8,40,40,0,0,10,1,0,0,6, ,6, , , ,88,2,4,150000,3, ,600000,6, , , , ,6, , , , ,6, , ,6, ,4, , , , , ,6, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,6, ,1, ,2,600000,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,302, , , , , , , , ,1, ,5,3, , , , , , , , , ,6,10,9,8,40,40,40,1,1,1,102,302,8888, , ,2, ,600000.0,0,0,0,0,0,0,0,0,0,0,0,0,13000,200000,0,0,1503000,3,0,3,5,2,4,1,Mujer,Urbana
8999,71,1,2025,5,1,2,21,2,1,1, ,1,0,0,6,23,10,2003,2,1.0, ,1, , , ,1, , , , , , , , , , , , , , , , ,7,5,8,8,8,8,8,0,0,1, , ,5,0,0,2,2,0,0,6, ,2,6, , ,88,2,4,150000,3, ,600000,6, , , , ,1,15000,2,20,300000,6, , ,6, ,4, , ,6, ,6,6, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,6, ,6, , ,900000,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,903, ,19, ,16, , , , ,7, , ,3, , , , , , , , , ,2,2,7,5,40,40,40,1,1,2,164,903, , , ,12, ,900000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2080227,70483979",3,0,4,7,3,6,1,Mujer,Urbana
8999,75,1,2025,5,1,1,31,1,1,1, ,2,0,0,1,30,7,1993,2,1.0, ,1, , , ,1, , , , , , , , , , , , , , , , ,7,5,10,10,10,8,8,6,0,1, , ,15,0,0,1,3,0,0,6, ,4, , , , , , , , , , , , , , , , , , , , , , , , , , ,1, ,6, ,6,6, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,6, ,6, , ,2500000,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,303, ,19, ,1, , , , ,7, , ,1,1, , ,6,1, , , , ,4,1,7,5,52,52,52,1,1,4,195,303,306, , ,3, ,2500000.0,0,0,0,0,0,0,0,0,0,0,0,0,"116666,666",0,0,0,"720944,533333333",2,1,1,1,1,1,1,Hombre,Urbana
9014,13,1,2025,5,6,1,60,1,1,1, ,2,0,0,1,25,6,1965,1,1.0, ,1, , , ,1, , , , , , , , , , , , , , , , ,9,7,"6,3","6,3",0,"6,3","6,3",0,0,3,8,31,25,0,0,6,25,0,0,6, ,2,6, , ,88,2,4,700000,3, ,2800000,6, , , , ,6, , , , ,6, , ,6, ,3, , ,2,5,2,6, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,6, ,6, , ,2800000,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,503, , , , , , , , ,3, , ,3, , , , , , , , , ,2,6,9,7,31,31,31,1,1,4,103,503,503, , ,9, ,2793956.834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"903582,484892084",3,0,2,3,2,4,1,Hombre,Rural
9014,26,1,2025,5,6,1,45,1,1,1, ,2,5,0,6,16,12,1979,1,1.0, ,1, , , ,1, , , , , , , , , , , , , , , , ,5,5,8,8,8,8,8,8,8,1, , ,4,0,0,2,4,0,0,6, ,4, , , , , , , , , , , , , , , , , , , , , , , , , , ,1, ,6, ,6,6, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,6, ,1, ,1,3000000,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,304, ,19, ,6, , , , ,1, ,5,1,6, , ,1, ,1,9,6,6,4,2,5,5,56,56,56,1,1,4,86,304,304, , ,4, ,2993525.179,0,0,0,0,0,0,0,0,0,0,0,0,"17212,769",0,0,0,"1304081,62863309",3,0,3,5,3,6,1,Mujer,Rural
9014,31,1,2025,5,6,1,45,1,1,1, ,2,0,0,1,10,9,1980,1,1.0, ,1, , , ,1, , , , , , , , , , , , , , , , ,5,5,10,10,10,10,10,10,5,1, , ,0,5,0,2,0,5,0,6, ,4, , , , , , , , , , , , , , , , , , , , , , , , , , ,1, ,6, ,6,6, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,6, ,6, , ,3000000,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,604, ,19, ,2, , , , ,7, , ,1,6, , ,1, ,1,4,6,6,4,2,5,5,65,65,65,1,1,4,108,604,306, , ,10, ,2993525.179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1065999,6266187",3,0,2,3,3,5,1,Hombre,Rural
9014,36,1,2025,5,6,1,38,1,1,1, ,2,0,0,1,28,12,1986,2,1.0, ,1, , , ,1, , , , , , , , , , , , , , , , ,7,5,10,10,10,10,10,5,0,1, , ,20,0,0,3,6,0,0,1,1,2,6, , ,12,1,4,4040000,5, ,4040000,6, , , , ,6, , , , ,6, , ,1,240000,1, , ,1,1,1,6, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1,12,6, , ,4040000,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,303, ,19, ,2, , , , ,1, ,1,1,1, , ,6,1, , , , ,2,3,7,5,55,55,55,1,1,2,100,303,408, , ,3, ,4031280.575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2042503,28597122",3,0,4,7,4,8,2,Hombre,Rural
9014,36,1,2025,5,6,2,38,2,1,1, ,1,0,0,6,30,5,1987,2,1.0, ,1, , , ,1, , , , , , , , , , , , , , , , ,9,5,7,7,7,7,7,0,0,1, , ,0,8,0,3,0,8,0,6, ,2,6, , ,88,2,4,1020000,5, ,1020000,6, , , , ,6, , , , ,6, , ,1,100000,3, , ,2,5,2,6, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,6, ,6, , ,1020000,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,408, ,19, ,6, , , , ,7, , ,3, , , , , , , , , ,2,3,9,5,35,35,35,1,1,2,100,303, , , ,8, ,1017798.561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2042503,28597122",3,0,4,7,4,8,1,Mujer,Rural
9014,50,1,2025,5,6,1,47,1,1,1, ,0,0,0,1,24,11,1977,5,1.0, ,1, , , ,1, , , , , , , , , , , , , , , , ,9,5,8,8,8,8,8,4,0,1, , ,6,0,0,5,6,0,0,6, ,2,6, , ,15,1,4,2600000,5, ,2600000,6, , , , ,6, , , , ,6, , ,1,150000,3, , ,1,1,1,6, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1,18,1, ,2,2600000,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,303, ,19, ,2, , , , ,7, , ,1,1, , ,1, ,1,3,6,6,2,5,9,5,44,44,44,1,1,1,196,303,8888, , ,3, ,2594388.489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3093309,35251798",3,0,5,9,5,10,1,Hombre,Rural
9014,55,1,2025,5,6,1,61,1,1,1, ,2,0,0,1,28,8,1964,2,1.0, ,1, , , ,1, , , , , , , , , , , , , , , , ,6,1,10,10,10,10,10,10,10,1, , ,43,0,0,2,2,0,0,6, ,2,6, , ,88,88,4,2000000,5, ,2000000,6, , , , ,6, , , , ,1, ,350000,6, ,4, , ,1,1,1,6, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,6, ,6, , ,2000000,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,306, , , , , , , , ,7, , ,1,6, , ,1, ,1,9,6,6,2,2,6,1,70,70,70,1,1,5,92,306,903, , ,6, ,1995683.453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1421924,46043165",3,0,3,5,4,7, ,Hombre,Rural
9043,2,1,2025,5,6,1,50,1,1,1, ,2,0,0,1,24,12,1974,1,1.0, ,1, , , ,1, , , , , , , , , , , , , , , , ,6,1,8,8,8,8,8,4,0,1, , ,30,0,0,2,30,0,0,6, ,4, , , , , , , , , , , , , , , , , , , , , , , , , , ,1, ,6, ,6,6, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,6, ,6, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,306, ,19, ,14, , , , ,7, , ,3, , , , , , , , , ,4,2,6,1,44,44,44,1,1,2,111,306,306, , ,6, ,1001971.862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"592222,350691945",2,1,1,1,1,2, ,Hombre,Rural
9043,2,1,2025,5,6,3,20,3,1,1, ,0,1,2,6,13,5,2005,5,1.0, ,1, , , ,1, , , , , , , , , , , , , , , , ,5,1,8,8,8,8,8,4,0,1, , ,1,0,0,3,1,0,0,6, ,2,6, , ,88,1,4,800000,4, ,1600000,6, , , , ,6, , , , ,6, , ,6, ,4, , ,1,3,1,6, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,6, ,6, , ,1600000,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2402,14,16,2, , , , , ,7, , ,3, , , , , , , , , ,2,3,5,1,44,44,44,1,1,2,111,306, ,306,8888,14, ,1597696.184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"592222,350691945",2,1,1,1,1,2, ,Mujer,Rural
9043,3,1,2025,5,6,1,51,1,1,1, ,0,0,0,6,17,2,1974,5,1.0, ,1, , , ,1, , , , , , , , , , , , , , , , ,6,1,4,4,4,4,4,4,0,1, , ,45,0,0,2,39,0,0,6, ,4, , , , , , , , , , , , , , , , , , , , , , , , , , ,1, ,6, ,6,6, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,6, ,6, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,306, , , , , , , , ,7, , ,1,5, , ,1, ,1,6,1,6,4,2,6,1,24,24,24,1,1,3,145,306,8888, , ,6, ,2630124.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1300541,33669307",3,0,3,5,3,6, ,Mujer,Rural
9043,3,1,2025,5,6,2,24,3,1,1, ,0,0,1,6,10,1,2001,5,1.0, ,1, , , ,1, , , , , , , , , , , , , , , , ,7,2,3,3,3,3,2,3,2,1, , ,0,10,0,1,0,10,0,6, ,4, , , , , , , , , , , , , , , , , , , , , , , , , , ,2, ,6, ,6,6, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,6, ,6, , ,500000,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,903, ,19, ,1, , , , ,7, , ,3, , , , , , , , , ,4,1,7,2,19,19,19,1,1,3,145,306, , , ,12, ,499280.057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1300541,33669307",3,0,3,5,3,6,1,Mujer,Rural
9043,21,1,2025,5,6,2,50,2,1,1, ,1,0,0,1,2,9,1975,1,1.0, ,1, , , ,1, , , , , , , , , , , , , , , , ,9,4,10,10,10,10,10,6,0,1, , ,3,0,0,3,2,0,0,6, ,2,6, , ,88,1,4,780000,3, ,3120000,6, , , , ,6, , , , ,6, , ,6, ,4, , ,1,1,1,6, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,6, ,2,1,1,3120000,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,303, ,19, ,2, , , , ,7, , ,3, , , , , , , , , ,2,3,9,4,56,56,56,1,1,2,117,306, , , ,3, ,3115507.559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1712538,82706984",3,0,3,6,4,8,1,Hombre,Rural
9043,23,1,2025,5,6,1,52,1,1,1, ,2,0,0,1,13,1,1973,1,1.0, ,1, , , ,1, , , , , , , , , , , , , , , , ,6,1,0,8,8,8,8,4,0,3,12,44,34,0,0,1,25,0,0,6, ,4, , , , , , , , , , , , , , , , , , , , , , , , , , ,1, ,6, ,6,6, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,6, ,6, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,306, , , , , , , , ,7, , ,1,1, , ,6,5, , , , ,4,1,6,1,44,44,44,1,1,2,101,306,302, , ,6, ,14400901.127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5259478,46020319",3,0,5,10,5,10, ,Hombre,Rural
9043,32,1,2025,5,6,1,55,1,1,1, ,2,0,0,1,29,1,1970,1,1.0, ,1, , , ,2, , , , , , , , , , , , , , , , ,7,2,0,8,8,8,0,0,0,3,12,32,35,0,0,1,35,0,0,6, ,4, , , , , , , , , , , , , , , , , , , , , , , , , , ,1, ,6, ,6,1,7,2,7,1, ,1,6, ,4,1, , , , , , , , , , , ,6, ,6,0, , , , , , ,1,15,1, ,2,800000,1000000,0,0,0,0,0,0,0,0,0,0,0,1,1,1,306, , , , , , , , ,7, , ,3, , , , , , , , , ,4,1,7,2,32,39,39,1,1,4,131,306,306, , ,6, ,798848.092,"998560,115",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"969610,101367892",3,0,2,3,2,4,1,Hombre,Rural
9043,32,1,2025,5,6,2,47,2,1,1, ,1,0,0,6,22,6,1978,1,1.0, ,1, , , ,2, , , , , , , , , , , , , , , , ,5,5,12,12,12,12,12,12,6,1, , ,2,0,0,2,2,0,0,6, ,4, , , , , , , , , , , , , , , , , , , , , , , , , , ,2, ,6, ,6,1,6,1,7,1, ,2,6, ,4,2, , , , , , , , , , , ,6, ,6,0, , , , , , ,6, ,1, ,1,400000,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,306, ,19, ,15, , , , ,7, , ,1,6, , ,6,5, , , , ,4,2,5,5,78,85,85,1,1,4,131,306, , , ,6, ,399424.046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"969610,101367892",3,0,2,3,2,4,1,Mujer,Rural
9043,33,1,2025,5,6,2,36,2,1,1, ,1,0,0,6,11,11,1989,1,1.0, ,1, , , ,1, , , , , , , , , , , , , , , , ,5,5,4,4,4,4,0,4,0,1, , ,0,4,0,1,0,4,0,6, ,4, , , , , , , , , , , , , , , , , , , , , , , , , , ,2, ,6, ,6,6, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,6, ,6, , ,500000,0,0,0,0,0,0,0,212500,0,0,0,0,1,1,1,903, ,19, ,1, , , , ,7, , ,3, , , , , , , , , ,4,1,5,5,20,20,20,1,1,2,137,903, , , ,12, ,499280.057,0,0,0,0,0,0,0,"212194,024",0,0,0,0,0,0,0,0,"972106,501655869",3,0,2,3,3,5,1,Mujer,Rural
9043,36,1,2025,5,6,1,46,1,1,1, ,2,0,0,1,6,9,1979,1,1.0, ,1, , , ,1, , , , , , , , , , , , , , , , ,6,1,8,8,8,8,8,8,4,1, , ,38,0,0,2,15,0,0,6, ,4, , , , , , , , , , , , , , , , , , , , , , , , , , ,1, ,2,5,2,6, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,6, ,1, ,1,0,0,0,0,0,0,0,0,0,0,0,0,833333,2,1,1,606, ,19, ,1, , , , ,7, , ,1,1, , ,6,5, , , , ,4,2,6,1,52,52,52,1,1,2,153,606,303, , ,12, ,3066203.653,0,0,0,0,0,0,0,0,0,0,0,"832133,096",0,0,0,0,"846532,63462923",3,0,1,2,2,4, ,Hombre,Rural
9070,1,1,2025,5,6,3,28,3,1,1, ,0,2,1,1,3,3,1997,5,1.0, ,1, , , ,1, , , , , , , , , , , , , , , , ,6,1,8,8,8,8,8,4,0,1, , ,10,0,0,2,10,0,0,6, ,4, , , , , , , , , , , , , , , , , , , , , , , , , , ,3,2,6, ,6,6, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1,18,6, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2401,14,19, ,1, , , , ,7, , ,1,1, , ,6,5, , , , ,4,2,6,1,44,44,44,1,1,4,62,306, ,8888,306,13, ,1047806.572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"643066,64403477",2,1,1,1,1,2, ,Hombre,Rural
9070,6,1,2025,5,6,1,32,1,1,1, ,0,0,0,1,15,3,1993,5,1.0, ,1, , , ,2, , , , , , , , , , , , , , , , ,9,1,7,7,7,7,7,5,0,1, , ,0,0,2,2,0,0,2,6, ,2,6, , ,88,1,4,610000,3, ,2440000,6, , , , ,6, , , , ,6, , ,6, ,4, , ,6, ,6,1,6,1,24,1, ,1,6, ,4,1, , , , , , , , , , , ,6, ,6,0, , , , , , ,6, ,1, ,1,2440000,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1003, ,19, ,2, , , , ,7, , ,1,1, , ,1, ,1,3,6,6,2,2,9,1,40,64,64,1,1,1,128,1003,8888, , ,12, ,2434733.812,0,0,0,0,0,0,0,0,0,0,0,0,0,"99784,1726618702",0,0,"3133223,02158272",3,0,5,9,5,10, ,Hombre,Rural
9070,12,1,2025,5,6,1,59,1,1,1, ,0,0,0,6,21,11,1965,5,1.0, ,1, , , ,1, , , , , , , , , , , , , , , , ,6,1,4,4,4,4,4,0,0,1, , ,42,0,0,1,5,0,0,6, ,4, , , , , , , , , , , , , , , , , , , , , , , , , , ,1, ,6, ,6,6, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,6, ,1, ,11,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,305, , , , , , , , ,7, , ,3, , , , , , , , , ,4,1,6,1,20,20,20,1,1,3,81,305,8888, , ,5, ,35622.949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1265113,63309352",3,0,2,4,3,6, ,Mujer,Rural
9070,16,1,2025,5,6,1,34,1,1,1, ,2,0,0,1,9,9,1991,1,1.0, ,1, , , ,1, , , , , , , , , , , , , , , , ,6,1,8,8,8,8,8,4,0,1, , ,5,0,0,2,5,0,0,1,1,2,6, , ,88,1,4,2750000,5, ,2750000,6, , , , ,6, , , , ,1, ,500000,1,260000,1, , ,1,1,1,6, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,6, ,6, , ,2750000,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,304, ,19, ,6, , , , ,1, ,1,1,1, , ,6,5, , , , ,2,2,6,1,44,44,44,1,1,2,79,304,304, , ,4, ,2744064.748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"885048,459832132",3,0,2,3,2,4, ,Hombre,Rural
9070,19,1,2025,5,6,1,29,1,1,1, ,2,0,0,1,7,8,1996,2,1.0, ,1, , , ,1, , , , , , , , , , , , , , , , ,6,1,6,6,6,6,6,6,1,1, , ,12,0,0,2,2,0,0,6, ,2,6, , ,88,88,4,1700000,5, ,1700000,6, , , , ,6, , , , ,6, , ,6, ,4, , ,1,1,1,6, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,6, ,6, , ,1700000,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,305, ,19, ,2, , , , ,7, , ,3, , , , , , , , , ,2,2,6,1,37,37,37,1,1,2,97,305,306, , ,5, ,1696330.935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"498920,863309351",2,1,1,1,1,2, ,Hombre,Rural
9070,25,1,2025,5,6,1,67,1,1,3, ,0,0,0,1,30,3,1958,4,1.0, ,1, , , ,2, , , , , , , , , , , , , , , , ,9,1,8,8,8,0,0,0,0,1, , ,0,1,0,1,0,1,0,6, ,4, , , , , , , , , , , , , , , , , , , , , , , , , , ,1, ,6, ,6,1,6,1,20,1, ,1,6, ,4,1, , , , , , , , , , , ,6, ,6,0, , , , , , ,6, ,2,6,11,1200000,0,0,0,0,0,0,0,0,0,689577,0,0,1,1,1,301, , , , , , , , ,7, , ,1,6, , ,1, ,1,9,6,6,4,1,9,1,24,44,44,1,1,1,52,301,8888, , ,1, ,1197410.071,0,0,0,0,0,0,0,0,0,"688088,704",0,0,0,"16630,695443645",0,0,"2201481,98968824",3,0,4,8,5,9, ,Hombre,Rural
9070,26,1,2025,5,6,2,60,2,1,1, ,1,0,0,6,27,4,1965,1,1.0, ,1, , , ,1, , , , , , , , , , , , , , , , ,6,1,2,2,2,2,2,2,2,1, , ,35,0,0,1,35,0,0,6, ,4, , , , , , , , , , , , , , , , , , , , , , , , , , ,2, ,6, ,6,6, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,6, ,6, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1403, , , , , , , , ,7, , ,1,1, , ,6,5, , , , ,4,1,6,1,14,14,14,1,1,2,65,304, , , ,9, ,471197.494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"451533,887351315",2,1,1,1,1,1, ,Mujer,Rural
9070,32,1,2025,5,6,1,63,1,1,1, ,2,0,0,1,17,2,1962,1,1.0, ,1, , , ,1, , , , , , , , , , , , , , , , ,6,1,4,4,4,4,4,4,0,1, , ,49,0,0,2,42,0,0,6, ,4, , , , , , , , , , , , , , , , , , , , , , , , , , ,1, ,6, ,6,6, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,6, ,1, ,11,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,305, , , , , , , , ,7, , ,1,6, , ,6,4, , , , ,4,2,6,1,24,24,24,1,1,2,77,305,305, , ,5, ,805507.733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"468070,923261389",2,1,1,1,1,1, ,Hombre,Rural
9070,41,1,2025,5,6,1,65,1,1,1, ,2,0,0,1,18,7,1960,1,1.0, ,1, , , ,2, , , , , , , , , , , , , , , , ,6,1,1,1,1,1,1,0,0,3,11,39,2,0,0,2,2,0,0,6, ,4, , , , , , , , , , , , , , , , , , , , , , , , , , ,1, ,6, ,6,1,9,1,40,1, ,2,6, ,2, , ,610000,3, ,2440000,6, , , , ,4,2,5,2,0, , , , , , ,6, ,6, , ,0,2440000,0,0,0,0,0,0,0,0,0,0,0,1,1,1,305, , , , , , , , ,7, , ,3, , , , , , , , , ,4,2,6,1,39,79,79,1,1,4,77,305,303, , ,5, ,3321536.543,"2434733,812",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2587678,21750599",3,0,4,8,5,9, ,Hombre,Rural
9115,1,1,2025,5,6,1,57,1,1,1, ,2,0,0,1,16,9,1967,1,1.0, ,1, , , ,1, , , , , , , , , , , , , , , , ,6,1,7,8,0,6,8,6,0,1, , ,46,0,0,1,35,0,0,6, ,4, , , , , , , , , , , , , , , , , , , , , , , , , , ,1, ,6, ,6,6, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,6, ,6, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,503, , , , , , , , ,7, , ,3, , , , , , , , , ,4,1,6,1,35,35,35,1,1,2,126,503,503, , ,9, ,412410.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"866198,084431432",3,0,2,3,2,4, ,Hombre,Rural
9115,1,1,2025,5,6,2,61,2,1,1, ,1,0,0,6,25,10,1963,1,1.0, ,1, , , ,1, , , , , , , , , , , , , , , , ,3,8,3,0,5,0,0,4,0,1, , ,10,0,0,1,10,0,0,6, ,4, , , , , , , , , , , , , , , , , , , , , , , , , , ,2, ,6, ,6,6, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,6, ,6, , ,500000,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,503, , , , , , , , ,7, , ,3, , , , , , , , , ,4,1,3,8,12,12,12,1,1,2,126,503, , , ,9, ,507686.676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"866198,084431432",3,0,2,3,2,4,1,Mujer,Rural
9115,6,1,2025,5,6,2,31,2,1,1, ,1,0,0,6,23,6,1993,1,1.0, ,1, , , ,2, , , , , , , , , , , , , , , , ,5,5,12,12,12,12,12,12,6,1, , ,2,0,0,1,2,0,0,6, ,4, , , , , , , , , , , , , , , , , , , , , , , , , , ,2, ,6, ,6,1,6,1,18,1, ,2,6, ,5, , , , , , , , , , , , , , , ,0, , , , , , ,6, ,6, , ,800000,0,0,0,0,0,0,0,250000,0,0,0,0,1,1,1,306, ,19, ,1, , , , ,7, , ,3, , , , , , , , , ,4,1,5,5,78,96,96,1,1,2,106,2402, , , ,6, ,812298.682,0,0,0,0,0,0,0,"253843,338",0,0,0,0,0,0,0,0,"1049492,36127545",3,0,2,3,3,5,1,Mujer,Rural
